id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,Total_Score,Performance_Category
1746,40,670,1745,0,False,1,False,18,5,94,66,84,92,71,81,99,3026,High
1747,440,83,1746,1,False,1,True,9,4,64,89,91,99,60,98,93,2439,High
1748,34,176,1747,0,True,5,False,25,15,81,88,85,90,93,62,96,2564,High
1749,320,671,1748,1,False,1,True,18,6,80,93,89,79,89,93,100,3069,High
1750,408,672,1749,1,False,4,False,3,4,75,65,66,79,91,82,72,2963,High
1751,11,673,1750,1,False,4,True,34,0,87,90,98,90,83,94,84,3089,High
1752,244,88,1751,1,False,7,False,4,7,58,50,73,54,94,51,74,2312,High
1753,4,356,1752,0,False,3,False,14,2,60,90,87,91,78,77,82,2692,High
1754,40,297,1753,0,True,5,False,8,16,91,70,88,68,88,63,68,2616,High
1755,99,146,1754,1,False,3,False,35,8,95,97,89,97,99,85,92,2601,High
1756,75,303,1755,0,False,3,False,2,3,70,100,92,73,67,68,76,2612,High
1757,189,527,1756,1,False,2,False,27,0,76,100,94,81,60,85,73,2882,High
1758,195,674,1757,0,False,5,False,20,11,79,65,78,65,57,99,92,3002,High
1759,4,661,1758,0,False,4,False,21,5,92,96,92,63,73,60,81,3006,High
1760,139,70,1759,1,False,5,False,6,2,89,73,71,97,78,99,60,2410,High
1761,405,238,1760,1,False,3,False,18,9,85,95,77,71,75,95,94,2621,High
1762,21,61,1761,1,False,2,False,7,16,92,66,88,91,61,84,69,2399,High
1763,50,661,1762,1,False,2,False,24,5,87,63,79,81,95,75,64,2999,High
1764,34,604,1763,0,False,5,False,21,11,77,77,97,66,87,73,75,2956,High
1765,71,153,1764,0,False,10,False,2,7,73,56,59,62,58,83,80,2407,High
1766,85,675,1765,1,True,0,False,34,0,91,85,81,93,100,87,77,3090,High
1767,203,34,1766,1,False,7,True,0,7,76,96,89,83,78,54,61,2353,High
1768,52,366,1767,0,False,4,False,17,5,86,70,94,96,74,67,60,2706,High
1769,250,676,1768,1,False,5,False,10,9,81,77,88,92,65,92,87,3051,High
1770,368,677,1769,1,False,4,True,35,0,98,88,88,89,90,90,90,3120,High
1771,267,21,1770,0,False,3,False,27,5,88,67,96,70,66,76,71,2360,High
1772,231,99,1771,0,False,2,True,30,8,85,83,94,100,89,68,89,2519,High
1773,149,88,1772,0,False,2,False,35,0,90,89,96,94,100,88,85,2539,High
1774,102,330,1773,1,True,5,False,5,14,97,83,93,67,85,63,66,2683,High
1775,216,77,1774,1,False,6,True,10,2,78,84,71,93,78,78,87,2440,High
1776,112,631,1775,1,True,8,False,1,7,53,98,90,81,61,65,93,2965,High
1777,268,678,1776,0,True,10,False,0,7,77,53,92,98,56,53,93,2994,High
1778,145,12,1777,0,True,3,False,30,0,97,88,94,75,66,91,64,2398,High
1779,93,3,1778,0,False,4,False,3,7,88,100,58,59,96,64,87,2347,High
1780,56,94,1779,0,False,3,True,18,13,98,67,80,68,80,88,85,2474,High
1781,102,6,1780,1,True,8,True,0,7,92,78,78,85,94,94,73,2398,High
1782,80,429,1781,0,True,5,False,15,5,92,92,74,96,95,77,76,2838,High
1783,44,679,1782,1,True,3,False,43,1,86,99,87,88,99,89,86,3144,High
1784,49,482,1783,0,False,5,False,16,12,91,69,97,76,97,81,86,2895,High
1785,207,17,1784,1,False,3,False,23,11,92,75,100,78,32,84,69,2369,High
1786,17,216,1785,0,False,2,False,2,14,82,75,93,67,69,65,74,2544,High
1787,416,6,1786,1,False,1,False,34,0,99,81,92,86,65,99,79,2429,High
1788,400,530,1787,0,True,2,False,34,5,95,90,65,84,86,88,94,2961,High
1789,80,680,1788,0,False,3,False,18,5,100,93,99,65,72,79,88,3090,High
1790,160,176,1789,1,False,5,True,21,4,79,86,84,84,63,82,94,2569,High
1791,235,103,1790,0,True,3,True,3,7,80,95,96,96,94,84,93,2546,High
1792,246,510,1791,1,False,4,False,31,1,93,81,88,90,89,95,81,2955,High
1793,141,681,1792,1,False,5,True,17,5,95,75,79,79,93,85,71,3079,High
1794,32,682,1793,1,False,0,False,10,9,81,92,76,81,73,92,63,3053,High
1795,53,227,1794,1,False,1,False,5,12,75,88,63,64,84,74,72,2560,High
1796,89,41,1795,0,False,4,False,8,15,80,69,70,60,71,60,89,2362,High
1797,93,13,1796,0,False,4,False,3,7,52,81,62,77,74,91,92,2352,High
1798,137,125,1797,1,False,3,False,30,1,95,94,82,87,93,93,90,2591,High
1799,211,152,1798,1,False,2,False,20,11,99,70,97,93,87,90,88,2608,High
1800,91,683,1799,1,True,5,False,25,5,85,87,68,74,74,85,68,3060,High
1801,231,315,1800,0,False,4,True,23,13,96,89,86,84,64,60,66,2701,High
1802,170,684,1801,0,False,7,False,3,14,91,63,86,81,90,98,63,3081,High
1803,400,472,1802,0,True,1,False,24,5,89,82,76,92,97,66,60,2867,High
1804,56,46,1803,0,False,1,False,37,1,98,87,96,89,100,85,91,2534,High
1805,267,127,1804,0,False,2,False,28,4,100,82,72,97,74,75,81,2546,High
1806,238,36,1805,1,False,2,False,5,7,75,71,68,91,79,62,94,2396,High
1807,270,486,1806,1,False,3,False,6,16,74,63,74,63,78,90,83,2843,High
1808,122,389,1807,1,False,7,False,40,1,85,99,87,85,91,88,90,2870,High
1809,376,642,1808,0,False,3,True,35,4,86,87,97,92,85,99,86,3125,High
1810,353,685,1809,0,False,4,True,34,1,91,71,99,96,85,79,74,3129,High
1811,36,8,1810,0,False,2,False,24,5,90,76,100,73,90,64,86,2428,High
1812,185,167,1811,1,False,6,False,35,8,91,91,92,95,98,91,85,2671,High
1813,174,201,1812,1,True,6,False,0,7,80,83,93,81,95,87,61,2608,High
1814,401,412,1813,0,False,1,False,35,1,95,89,92,87,95,86,93,2899,High
1815,89,423,1814,0,False,5,True,18,4,94,97,69,81,100,68,68,2842,High
1816,2,686,1815,1,True,1,True,1,7,54,55,50,100,77,61,78,2988,High
1817,75,544,1816,0,False,2,False,16,13,87,80,85,60,96,81,83,2963,High
1818,75,489,1817,0,False,5,False,28,5,100,75,72,79,61,94,82,2907,High
1819,124,687,1818,0,False,3,False,14,2,93,99,72,79,83,87,73,3110,High
1820,125,393,1819,0,False,3,False,25,1,99,70,89,86,92,65,64,2806,High
1821,13,94,1820,1,False,2,False,16,9,99,99,90,63,63,77,60,2493,High
1822,40,688,1821,0,False,4,False,28,15,76,80,89,74,61,86,93,3115,High
1823,36,589,1822,0,False,0,False,15,5,92,100,83,74,73,66,83,3002,High
1824,322,584,1823,0,False,10,False,46,1,100,93,88,98,99,89,95,3126,High
1825,149,70,1824,0,False,2,False,34,0,89,97,77,90,93,87,90,2553,High
1826,34,172,1825,0,False,2,False,27,0,97,81,71,77,90,86,80,2608,High
1827,441,222,1826,1,True,4,False,28,1,99,63,97,90,99,99,100,2730,High
1828,34,689,1827,0,False,3,False,33,8,100,63,96,95,92,76,88,3170,High
1829,51,75,1828,1,False,5,False,12,9,86,87,72,66,94,78,94,2507,High
1830,442,119,1829,0,False,0,False,27,0,77,99,94,81,80,87,98,2591,High
1831,236,642,1830,1,False,1,False,15,2,86,96,67,76,74,66,69,3025,High
1832,443,690,1831,1,False,1,True,3,16,75,64,98,65,88,65,71,3069,High
1833,60,142,1832,0,False,2,False,26,0,94,93,92,67,61,85,94,2588,High
1834,2,668,1833,1,False,1,False,35,12,94,88,87,97,93,86,94,3189,High
1835,93,691,1834,0,False,1,False,20,9,89,92,75,85,65,81,69,3111,High
1836,416,164,1835,1,False,3,False,14,10,89,73,96,84,96,98,77,2640,High
1837,78,37,1836,1,False,2,True,24,5,89,82,83,62,66,86,90,2464,High
1838,149,104,1837,0,False,2,False,8,2,81,78,82,83,63,85,75,2500,High
1839,178,8,1838,1,False,3,False,19,4,93,73,67,100,63,92,86,2447,High
1840,29,454,1839,1,False,10,True,2,7,79,95,70,92,63,57,67,2837,High
1841,1,95,1840,1,False,2,False,29,4,97,86,72,81,85,70,72,2534,High
1842,34,536,1841,0,False,1,False,14,9,78,66,92,61,98,76,99,2971,High
1843,366,66,1842,0,False,4,False,19,11,83,60,95,68,33,62,73,2416,High
1844,444,196,1843,0,False,0,False,29,15,86,95,61,96,89,99,84,2693,High
1845,224,692,1844,1,False,1,False,2,3,87,78,74,75,95,69,99,3120,High
1846,173,293,1845,1,False,6,False,25,0,81,82,69,94,88,95,84,2763,High
1847,122,25,1846,1,False,0,False,6,2,83,73,83,66,93,68,89,2435,High
1848,25,642,1847,0,False,2,True,11,9,81,85,91,94,97,93,65,3118,High
1849,445,604,1848,0,False,1,True,4,12,65,95,89,96,78,85,80,3058,High
1850,34,43,1849,0,False,2,False,33,0,83,91,76,71,82,82,79,2491,High
1851,424,146,1850,1,False,3,True,22,1,98,79,87,86,98,85,85,2642,High
1852,49,405,1851,1,False,0,False,34,1,83,84,91,84,85,91,92,2902,High
1853,420,320,1852,0,False,1,False,22,5,85,60,85,76,90,75,93,2764,High
1854,44,693,1853,1,False,10,False,5,7,68,66,82,63,91,67,89,3095,High
1855,6,685,1854,0,False,1,False,11,2,86,82,60,65,83,69,78,3076,High
1856,195,694,1855,0,False,1,False,12,2,83,87,87,80,81,79,98,3159,High
1857,54,83,1856,1,False,2,False,35,4,92,92,99,87,100,88,97,2636,High
1858,42,190,1857,1,False,0,False,6,16,91,66,91,62,70,87,90,2627,High
1859,446,12,1858,0,False,9,True,0,7,53,95,87,60,68,74,68,2392,High
1860,36,575,1859,0,False,2,True,26,0,73,85,80,64,69,95,64,2993,High
1861,20,125,1860,0,False,0,False,19,9,97,95,91,97,96,90,67,2646,High
1862,67,183,1861,1,False,0,False,3,2,91,97,72,62,86,78,72,2608,High
1863,162,591,1862,0,False,1,False,14,9,91,65,75,60,93,79,82,3022,High
1864,124,120,1863,0,False,9,False,12,10,81,72,87,84,97,94,89,2618,High
1865,43,649,1864,0,False,1,False,18,5,92,99,100,64,100,65,99,3156,High
1866,235,23,1865,0,False,5,False,4,7,85,53,95,76,61,88,82,2444,High
1867,108,695,1866,0,False,1,False,34,13,83,60,80,92,84,60,70,3138,High
1868,257,34,1867,0,False,2,False,21,4,92,85,78,87,64,79,74,2487,High
1869,87,580,1868,1,False,3,True,5,16,80,88,94,60,65,63,91,3015,High
1870,447,331,1869,0,False,1,True,16,11,87,81,69,82,70,62,66,2746,High
1871,179,663,1870,1,False,0,False,31,8,88,61,95,91,99,64,90,3161,High
1872,118,686,1871,1,True,6,False,1,7,41,83,54,87,97,65,69,3069,High
1873,93,355,1872,0,False,3,False,35,9,87,93,88,97,91,88,88,2906,High
1874,40,265,1873,0,False,1,True,41,1,89,95,97,99,87,90,91,2830,High
1875,19,692,1874,0,True,5,True,1,7,89,53,77,96,76,63,90,3125,High
1876,89,105,1875,0,False,2,False,6,16,53,97,81,86,71,87,78,2557,High
1877,112,494,1876,1,False,3,False,30,8,92,88,99,92,89,66,76,3014,High
1878,180,520,1877,1,False,3,False,32,9,85,84,66,66,78,98,69,2988,High
1879,35,475,1878,0,False,2,False,18,5,89,67,93,83,65,94,67,2936,High
1880,231,331,1879,0,False,1,False,2,7,98,92,82,56,71,79,89,2787,High
1881,39,189,1880,1,False,5,False,5,7,66,52,71,76,67,72,60,2551,High
1882,448,44,1881,1,False,2,False,32,0,90,96,95,80,93,95,67,2576,High
1883,347,268,1882,1,True,2,False,18,6,84,93,74,76,95,90,64,2754,High
1884,181,43,1883,1,False,7,False,27,0,88,81,73,70,60,95,68,2496,High
1885,235,43,1884,0,False,3,False,9,4,66,61,97,61,60,61,98,2447,High
1886,18,57,1885,1,False,2,False,15,6,86,63,82,61,96,98,83,2535,High
1887,75,6,1886,0,False,9,False,1,7,60,72,66,95,67,78,94,2441,High
1888,151,561,1887,1,False,10,False,2,7,41,59,69,70,100,65,72,2944,High
1889,36,696,1888,0,False,2,False,31,5,94,62,66,95,66,64,62,3131,High
1890,129,293,1889,1,False,3,False,2,3,64,69,79,89,72,64,82,2710,High
1891,365,690,1890,1,True,4,False,2,14,99,97,87,93,79,83,94,3234,High
1892,11,334,1891,1,True,6,False,5,7,46,53,92,71,90,76,81,2754,High
1893,191,77,1892,0,False,1,False,21,5,89,87,81,67,93,98,68,2579,High
1894,123,194,1893,1,False,6,False,12,12,83,79,87,66,78,93,82,2686,High
1895,323,379,1894,1,True,5,False,0,7,51,55,87,51,77,87,65,2760,High
1896,71,9,1895,0,False,5,False,26,11,79,90,82,92,70,60,80,2499,High
1897,74,229,1896,0,False,3,False,15,11,97,73,64,95,71,68,78,2700,High
1898,203,6,1897,1,True,1,False,14,11,100,68,85,85,62,63,92,2486,High
1899,11,569,1898,1,False,6,False,9,6,70,99,60,79,71,79,75,3022,High
1900,56,657,1899,0,False,2,False,19,4,70,66,90,74,100,96,81,3158,High
1901,282,585,1900,1,False,7,False,17,6,67,80,86,98,83,82,76,3088,High
1902,12,12,1901,1,False,3,True,9,16,71,95,72,88,89,78,67,2503,High
1903,119,396,1902,1,False,5,True,14,9,87,64,68,60,81,75,67,2830,High
1904,47,153,1903,0,False,1,True,3,14,80,79,94,74,83,83,61,2629,High
1905,150,125,1904,0,True,9,True,22,5,94,80,72,90,60,78,94,2635,High
1906,190,13,1905,1,False,3,False,10,16,83,91,82,93,71,80,85,2533,High
1907,292,98,1906,0,True,1,False,1,7,63,69,57,60,80,92,62,2497,High
1908,97,697,1907,1,False,0,False,10,4,93,78,72,66,73,76,68,3145,High
1909,165,89,1908,1,False,2,False,36,1,94,100,95,92,95,88,88,2689,High
1910,119,395,1909,1,False,3,False,34,5,99,75,87,76,95,99,67,2945,High
1911,109,283,1910,0,False,3,False,32,1,82,98,100,100,100,64,87,2860,High
1912,51,296,1911,1,False,2,False,28,5,95,82,100,60,77,95,80,2832,High
1913,277,162,1912,1,True,10,False,3,7,55,92,59,78,61,83,60,2584,High
1914,34,563,1913,0,False,2,False,32,5,90,90,82,64,75,82,93,3091,High
1915,257,41,1914,0,False,2,False,4,7,46,77,90,78,66,76,86,2487,High
1916,26,28,1915,0,False,2,False,21,11,91,100,98,96,66,87,65,2580,High
1917,122,472,1916,1,False,1,True,22,10,72,100,78,100,98,92,97,3060,High
1918,99,289,1917,1,False,4,False,28,9,79,87,98,87,99,94,88,2880,High
1919,149,364,1918,0,False,3,False,35,13,85,90,96,95,95,88,90,2972,High
1920,20,698,1919,0,False,1,False,35,0,100,87,85,90,92,99,94,3300,High
1921,449,393,1920,1,False,4,True,16,9,96,70,65,63,97,97,98,2930,High
1922,231,44,1921,0,False,1,True,20,9,85,96,71,67,98,92,91,2596,High
1923,66,699,1922,1,False,4,False,27,5,90,82,98,61,92,67,80,3228,High
1924,189,632,1923,1,False,6,False,14,9,94,96,94,99,67,98,67,3200,High
1925,125,579,1924,0,False,1,False,35,13,98,85,100,94,93,92,94,3208,High
1926,34,700,1925,0,True,6,False,2,7,62,54,77,60,74,62,76,3106,High
1927,96,701,1926,0,False,4,False,3,3,63,97,80,84,90,63,64,3178,High
1928,54,149,1927,1,False,2,False,32,0,72,95,71,74,84,97,66,2670,High
1929,151,429,1928,1,True,6,True,33,5,94,90,79,69,100,72,98,3006,High
1930,115,99,1929,1,False,2,True,24,9,99,84,94,76,62,79,67,2626,High
1931,71,264,1930,0,False,2,False,5,4,81,91,85,64,82,90,94,2792,High
1932,252,125,1931,1,False,5,False,8,6,61,100,85,99,65,79,86,2651,High
1933,176,36,1932,1,False,2,True,8,6,68,95,76,97,91,78,71,2562,High
1934,36,541,1933,0,False,0,False,21,4,64,74,79,72,74,65,95,3022,High
1935,450,164,1934,1,False,1,True,6,2,66,94,67,79,64,89,75,2643,High
1936,42,181,1935,1,True,0,False,15,5,100,95,72,77,66,68,76,2692,High
1937,51,532,1936,1,True,1,False,12,2,74,86,70,94,71,70,63,3013,High
1938,27,702,1937,1,False,6,False,1,3,96,66,76,71,94,72,86,3211,High
1939,34,181,1938,0,False,2,False,14,5,90,92,95,88,88,85,92,2770,High
1940,34,119,1939,0,False,3,False,26,11,92,86,61,78,56,68,85,2624,High
1941,110,99,1940,0,True,1,False,31,1,99,78,99,88,96,96,90,2719,High
1942,32,661,1941,1,False,4,False,5,4,63,68,91,82,90,86,75,3171,High
1943,93,312,1942,0,False,2,False,28,11,98,88,81,65,59,84,87,2857,High
1944,50,152,1943,1,False,1,True,11,4,87,61,62,66,67,81,65,2602,High
1945,86,141,1944,0,False,1,True,19,5,96,96,80,93,82,65,70,2693,High
1946,36,341,1945,0,False,3,False,17,15,80,98,99,90,64,86,93,2931,High
1947,51,528,1946,1,False,0,True,30,4,80,77,96,64,93,62,86,3068,High
1948,176,613,1947,0,False,2,False,23,5,91,79,70,94,77,83,81,3165,High
1949,60,647,1948,0,False,6,False,0,7,91,96,78,70,50,50,69,3112,High
1950,12,6,1949,1,False,0,True,19,9,83,70,72,65,63,88,94,2520,High
1951,15,13,1950,1,False,2,True,33,0,89,89,69,87,69,97,79,2579,High
1952,355,486,1951,1,True,2,True,1,14,81,73,99,72,100,90,64,3036,High
1953,1,152,1952,1,False,2,False,35,10,97,85,86,99,96,90,88,2793,High
1954,157,28,1953,0,False,1,False,3,16,93,91,61,68,83,82,63,2542,High
1955,66,425,1954,1,False,2,False,2,14,99,86,83,80,69,96,88,2999,High
1956,269,3,1955,1,False,5,True,16,5,95,97,68,79,63,88,63,2539,High
1957,102,701,1956,1,False,3,False,38,1,100,92,87,94,85,97,100,3355,High
1958,357,279,1957,1,False,2,False,3,3,62,67,85,97,98,62,73,2789,High
1959,72,474,1958,0,True,10,True,3,14,88,71,99,74,76,97,87,3053,High
1960,451,703,1959,1,True,5,False,11,6,75,100,100,82,63,84,82,3272,High
1961,25,246,1960,0,False,1,False,1,14,87,91,97,82,79,69,62,2789,High
1962,181,64,1961,1,False,4,False,4,4,85,60,61,75,83,87,65,2554,High
1963,34,84,1962,0,False,3,False,43,1,88,98,94,96,96,89,92,2746,High
1964,40,436,1963,0,False,1,False,47,1,86,93,91,94,93,88,86,3079,High
1965,71,689,1964,0,False,1,False,9,2,68,65,95,88,62,87,62,3192,High
1966,50,704,1965,1,False,6,False,2,7,67,54,71,50,55,51,66,3099,High
1967,0,550,1966,0,True,4,False,5,7,82,69,92,85,59,87,83,3090,High
1968,136,6,1967,1,False,2,False,26,4,86,88,71,65,86,69,84,2555,High
1969,78,170,1968,1,True,3,False,25,5,95,91,64,65,60,84,99,2731,High
1970,157,608,1969,0,False,5,False,9,16,72,82,76,69,67,92,87,3152,High
1971,71,30,1970,0,False,1,False,27,11,99,87,67,91,36,76,64,2559,High
1972,44,192,1971,1,False,2,True,19,9,75,88,71,80,65,85,60,2719,High
1973,427,78,1972,1,True,1,False,31,8,77,80,86,87,98,98,88,2706,High
1974,32,48,1973,1,False,4,True,26,5,95,97,84,97,75,92,92,2690,High
1975,452,516,1974,0,False,6,True,11,9,77,97,88,89,74,95,64,3101,High
1976,182,519,1975,1,True,6,False,6,12,90,74,92,67,83,73,89,3088,High
1977,32,271,1976,1,False,8,False,2,7,74,59,82,51,91,96,94,2812,High
1978,204,70,1977,1,False,10,True,5,7,56,66,87,64,95,89,76,2604,High
1979,58,640,1978,0,False,7,False,5,7,72,69,91,69,53,73,95,3159,High
1980,290,193,1979,1,False,3,False,27,0,87,86,83,80,90,90,61,2780,High
1981,328,661,1980,1,False,2,False,30,0,80,81,96,92,100,91,87,3301,High
1982,420,84,1981,0,False,5,False,21,5,98,72,64,68,76,84,72,2630,High
1983,160,520,1982,1,False,0,False,8,6,83,91,69,74,98,86,76,3094,High
1984,270,13,1983,1,False,2,False,21,9,92,77,91,79,98,77,87,2630,High
1985,89,677,1984,0,True,3,False,18,9,79,68,64,68,97,78,84,3230,High
1986,86,24,1985,0,False,4,False,3,2,72,81,89,92,88,87,82,2609,High
1987,40,483,1986,0,False,1,False,32,1,89,74,94,87,92,82,79,3100,High
1988,159,554,1987,1,False,6,False,8,12,97,91,61,75,95,61,89,3137,High
1989,70,28,1988,0,False,2,False,3,4,66,63,95,76,71,99,73,2568,High
1990,200,274,1989,0,False,2,False,17,15,77,86,97,85,77,88,93,2900,High
1991,4,127,1990,0,False,0,False,17,5,98,63,64,82,64,96,79,2685,High
1992,429,705,1991,1,False,4,False,27,0,88,96,79,70,95,90,99,3345,High
1993,124,137,1992,0,False,2,True,12,9,79,83,76,99,100,84,71,2745,High
1994,69,670,1993,0,False,3,False,46,1,92,92,91,95,88,94,93,3358,High
1995,60,58,1994,0,False,1,False,19,11,76,62,90,82,93,71,61,2618,High
1996,376,449,1995,0,False,2,False,30,13,83,77,84,73,75,84,82,3047,High
1997,80,520,1996,0,False,2,False,20,5,89,65,73,80,87,67,73,3077,High
1998,241,706,1997,1,False,5,False,14,5,97,85,63,93,68,94,78,3306,High
1999,55,649,1998,1,True,10,True,5,7,51,96,72,89,95,88,75,3238,High
2000,77,6,1999,1,False,5,False,27,11,82,99,91,69,83,93,100,2666,High
